_repaired_record,address.administrative_area,address.country,address.locality,address.other_localities,address.other_postal_codes,address.other_streets,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.source_urls,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,inspection.details.0.date,inspection.details.0.url,inspection.details.0.text,image_url,osm.latitude,osm.longitude,osm.url,name,other_names,other_phones,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,source_urls,vera_id,wikipedia.page_url,wikidata.page_url
false,TX,United States,Raymondville,"","","",78580,1800 Industrial Drive,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(956) 389-7884,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-06 00:00:00,Pass,"Mar. 5-7, 2024","","",https://www.ice.gov/sites/default/files/images/detention/elvdftx.JPG,26.4814565,-97.7830510,https://www.openstreetmap.org/?mlat=26.4814565&mlon=-97.7830510,EL VALLE DETENTION FACILITY,"","",2026-02-05T05:13:09.000000+0000,"",42.235888795,true,26.606299,353.535433,true,141.417323,419.645669,572.275591,600,94.551181,47.795276,60.19685,738.661417,716.055118,86.322835,78.614173,60.212598,141.417323419.64566926.606299353.535433,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=2&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/el-valle-detention-facility","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,https://www.wikidata.org/wiki/Q136001654
false,NJ,United States,Elizabeth,"","","",07201,625 Evans Street,NJ,United States,Newark,07102,970 Broad St. 11th Floor,New Jersey,Newark.Outreach@ice.dhs.gov,Newark Field Office,NEW,Newark - ERO,https://www.ice.gov/contact/field-offices?page=4&exposed_form_display=1,(862) 445-9200,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2024-12-05 00:00:00,Pass,"Mar. 1-3, 2016","","",https://www.ice.gov/sites/default/files/images/detention/elzicdf.jpg,40.6662037,-74.1896718,https://www.openstreetmap.org/way/377692521,ELIZABETH CONTRACT DETENTION FACILITY,"","",2025-12-17T02:14:25.000000+0000,"",12.039846208,true,2.818898,31.283465,true,51.102362,224.291339,156.897638,285,31.535433,15.228346,23.15748,239.574803,188.11811,37.818898,47.748031,35.811024,51.102362224.2913392.81889831.283465,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=2&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/elizabeth-contract-detention-facility","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,ID,United States,Mountain Home,"","",2255 East 8th North,83647,2255 E 8TH NORTH,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-08-20 00:00:00,Pass,"Jun. 13-15, 2023","","",https://www.ice.gov/assets/pages/detention/facilities/elmoreCoJail.jpg,43.1376841,-115.6709458,https://www.openstreetmap.org/way/1476373052,ELMORE COUNTY JAIL,"","",2025-12-17T02:28:51.000000+0000,"",4.355212355,true,0.102362,0.740157,true,2.511811,5.905512,3.220472,0,1.007874,1.480315,2.330709,4.440945,3.787402,3.283465,1.519685,0.669291,2.5118115.9055120.1023620.740157,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=2&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/elmore-county-detention-center-elmore-county-jail","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,AZ,"",ELOY,"","","",85131,1705 EAST HANNA RD,AZ,United States,Phoenix,85004,2035 N. Central Avenue,Arizona,Phoenix.Outreach@ice.dhs.gov,Phoenix Field Office,PHO,Phoenix - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(602) 257-5900,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2024-10-31 00:00:00,Pass,"Jun. 14-16, 2022","","","",32.8176772,-111.5192700,https://www.openstreetmap.org/way/493689257,ELOY FEDERAL CONTRACT FACILITY,"","",,"",65.805731299,true,89.692913,438.740157,true,195.503937,614.637795,685.653543,900,139.905512,80.559055,114.417323,1003.692914,831.582677,153.047244,201.110236,152.834646,195.503937614.63779589.692913438.740157,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/CoreCivic,""
true,PA,"",ERIE,"","",DEPARTMENT OF CORRECTIONS 1618 ASH STREET,16503,1618 Ash Street,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(215) 656-7164,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2024-03-20 00:00:00,Pass,,,,"",42.1240923,-80.0672274,https://www.openstreetmap.org/way/808498784,ERIE COUNTY JAIL,"","",,"",11.305970149,false,0,0.094488,true,2.204724,14.92126,7.251969,,0.496063,0.866142,1.818898,14.03937,12.055118,4.322835,0.519685,0.322835,2.20472414.9212600.094488,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/Sandusky_Library,https://www.wikidata.org/wiki/Q5388293
true,TX,"",EL PASO,"","",6920 DIGITAL RD,79936,11541 Montana Avenue,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(915) 225-1901,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,,Scheduled FY26,,,,,"",31.8035481,-106.2885969,https://www.openstreetmap.org/way/705264101,ERO EL PASO CAMP EAST MONTANA,"","",,"",9.34931739,true,25.740157,256.937008,true,525.913386,2145.149607,1597.645669,5000,258.094488,148.992126,256.314961,2290.338583,1955.732283,409.007874,376.858268,212.141732,525.9133862145.14960725.740157256.937008,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,https://www.wikidata.org/wiki/Q137831885
false,AL,"",GADSDEN,"","","",35901,827 FORREST AVENUE,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(504) 599-7800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-02-11 00:00:00,Pass,"Dec. 13-15, 2016","","","",34.0161208,-86.0124990,https://www.openstreetmap.org/way/1006842399,ETOWAH COUNTY JAIL,"","",,"",4.066262626,false,1.456693,9.929134,true,13.283465,53.629921,41.669291,,6.204724,6.007874,8.811024,57.275591,51.551181,10.944882,11.015748,4.787402,13.28346553.6299211.4566939.929134,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,VA,United States,Farmville,"","","",23901,508 Waterworks Road,VA,United States,Chantilly,20598-5216,14797 Murdock Street Mail Stop 5216,District of Columbia and Virginia,Washington.Outreach@ice.dhs.gov,Washington Field Office,WAS,Chantilly - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(703) 633-2100,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2024-12-19 00:00:00,Pass,"Dec. 17-19, 2024","","",https://www.ice.gov/sites/default/files/images/detention/frmvlva.jpg,37.3213468,-78.4415853,https://www.openstreetmap.org/way/1424335017,FARMVILLE DETENTION CENTER,"","",2025-12-22T07:36:21.000000+0000,"",44.590382387,false,0,0,true,173.125984,541.188976,281.15748,459,97.448819,47.440945,71.708661,497.716535,253.779528,255.622047,127.858268,77.055118,173.125984541.18897600,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=2&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/farmville-detention-center","",https://en.wikipedia.org/wiki/Ralph_Northam,""
true,GA,United States,Atlanta,"","",601 McDonough Blvd SE,30315,601 MCDONOUGH BOULEVARD SE,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,https://www.ice.gov/contact/field-offices?page=0&exposed_form_display=1,(404) 893-1290,BOP,A facility operated by the Federal Bureau of Prisons,Federal Bureau of Prisons,"",,"",,,,https://www.ice.gov/sites/default/files/2025-05/detFac_FCIAtlanta.jpg,33.7105110,-84.3689965,https://www.openstreetmap.org/way/825913152,FCI ATLANTA,"","",2025-12-17T02:14:09.000000+0000,"",14.050961538,true,0,0,true,45.88189,63.787402,81.417323,0,15.448819,17.937008,16.566929,59.716535,56.007874,33.944882,9.976378,9.740157,45.8818963.78740200,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=2&exposed_form_display=1,https://www.ice.gov/detention-facilities/fci-atlanta","",https://en.wikipedia.org/wiki/Federal_Correctional_Institution%2C_Atlanta,""
true,PA,United States,Philadelphia,"","",700 Arch Street,19106,700 ARCH ST,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(215) 656-7164,BOP,A facility operated by the Federal Bureau of Prisons,Federal Bureau of Prisons,"",,"",,,,https://www.ice.gov/sites/default/files/images/PHL_lrg.jpg,39.9525541,-75.1520216,https://www.openstreetmap.org/way/333012759,FDC PHILADELPHIA,"","",2025-12-17T02:16:15.000000+0000,"",6.357497517,true,0.007874,0,true,8.19685,88.944882,37.732283,0,4.519685,2.141732,4.535433,85.952756,70.125984,17.322835,5.094488,4.606299,8.1968588.9448820.0078740,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=2&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/fdc-philadelphia","",https://en.wikipedia.org/wiki/Federal_Detention_Center%2C_Philadelphia,""
false,AZ,"",FLORENCE,"","","",85132,3250 NORTH PINAL PARKWAY,AZ,United States,Phoenix,85004,2035 N. Central Avenue,Arizona,Phoenix.Outreach@ice.dhs.gov,Phoenix Field Office,PHO,Phoenix - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(602) 257-5900,SPC,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,Office of Detention Oversight,2025-02-13 00:00:00,Pass,"Mar. 3, 2022","","","",33.0640298,-111.3825565,https://www.openstreetmap.org/way/980422830,FLORENCE SERVICE PROCESSING CENTER,"","",,"",8.991129381,true,0.629921,8.622047,true,52.708661,272.425197,171.76378,392,11.551181,11.685039,52.362205,258.787402,258.19685,64.913386,5.574803,5.700787,52.708661272.4251970.6299218.622047,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,AZ,United States,Florence,"",85132,3250 N. Pinal Parkway,85232,3250 NORTH PINAL PARKWAY,AZ,United States,Phoenix,85004,2035 N. Central Avenue,Arizona,Phoenix.Outreach@ice.dhs.gov,Phoenix Field Office,PHO,Phoenix - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(602) 257-5900,STAGING,"","",Office of Detention Oversight,2024-06-13 00:00:00,Pass,"Jun. 11-13, 2024","","",https://www.ice.gov/sites/default/files/images/detention/flo.jpg,33.0640298,-111.3825565,https://www.openstreetmap.org/way/980422830,FLORENCE STAGING FACILITY,"","",2025-12-17T02:06:36.000000+0000,"",2.789077875,false,2.433071,17.212598,true,93.76378,225.566929,252.165354,0,62.724409,28.007874,45.425197,202.818898,152.362205,76.834646,58.590551,51.188976,93.76378225.5669292.43307117.212598,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=2&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/florence-spc","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,FL,"",OCHOPEE,"","","",34141,54575 TAMIAMI TRL E,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,https://www.ice.gov/contact/field-offices?page=4&exposed_form_display=1,(954) 843-5800,STATE,,,,,,,,,"",25.8988938,-81.2883856,https://www.openstreetmap.org/way/196472380,FLORIDA SOFT-SIDED FACILITY,"","",,"",14.848810518,false,0,0,true,446.251969,904.031496,724.307087,,374.251969,65.409449,90.070866,820.551181,633.102362,225.511811,179.425197,312.244094,446.251969904.03149600,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/Alligator_Alcatraz,""
false,GA,"",FOLKSTON,"","","",31537,3424 HWY 252 EAST,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,https://www.ice.gov/contact/field-offices?page=0&exposed_form_display=1,(404) 893-1290,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-01-30 00:00:00,Pass,,,,"",30.8305818,-82.0097846,https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846,FOLKSTON ANNEX IPC,"","",,"",39.414694894,false,0,0,true,76.535433,198.826772,117.393701,338,34.393701,28.637795,24.055118,188.27559,139.110236,39.291339,61.858268,35.102362,76.535433198.82677200,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,GA,"",FOLKSTON,"","","",31537,3262 HIGHWAY 252,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,https://www.ice.gov/contact/field-offices?page=0&exposed_form_display=1,(404) 893-1290,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,,Scheduled FY26,,,,,"",30.8305818,-82.0097846,https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846,FOLKSTON D RAY ICE PROCESSING CTR,"","",,"",31.201423786,false,0.023622,0,true,153.409449,832.637795,391.440945,1308,47.488189,48.80315,99.448819,790.330709,654.188976,166.732283,106.173228,58.976378,153.409449832.6377950.0236220,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"","",""
false,GA,United States,Folkston,"","","",31537,3026 Hwy 252 East,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,https://www.ice.gov/contact/field-offices?page=0&exposed_form_display=1,(404) 893-1290,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,Scheduled FY26,Pass,,,,https://www.ice.gov/sites/default/files/images/detention/folkston.jpg,30.8305818,-82.0097846,https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846,FOLKSTON MAIN IPC,"","",2025-12-17T02:05:01.000000+0000,"",35.03653169,false,0.07874,0,true,188.370079,514.645669,316.173228,544,72.708661,68.637795,87.370079,474.377953,344.173228,162.740157,134.622047,61.559055,188.370079514.6456690.078740,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=3&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/folkston-ice-processing-center-main","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
