address.administrative_area,address.country,address.locality,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,image_url,osm.latitude,osm.longitude,osm.url,name,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,vera_id,wikipedia.page_url,wikidata.page_url
NE,"",GRAND ISLAND,68801,110 PUBLIC SAFETY DRIVE,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2023-03-09 00:00:00,Pass,"",40.9242710,40.9242710,https://www.openstreetmap.org/?mlat=40.9242710&mlon=-98.3386850&zoom=15,HALL COUNTY DEPARTMENT OF CORRECTIONS,,"",10,true,0,0,true,7,8,9, ,1,1,3,11,7,5,3,1,15,"",https://en.wikipedia.org/wiki/List_of_Georgia_Department_of_Corrections_facilities,""
MS,"",BAY ST. LOUIS,39520,8450 HIGHWAY 90,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,(504) 599-7800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-05-08 00:00:00,Pass,"",30.3105666,30.3105666,https://www.openstreetmap.org/?mlat=30.3105666&mlon=-89.3275482&zoom=15,HANCOCK COUNTY PUBLIC SAFETY COMPLEX,,"",2,true,0,3,true,4,22,11, ,0,0,0,28,19,6,3,1,29,"",https://en.wikipedia.org/wiki/Stennis_Space_Center,""
IA,"",ELDORA,50627,1116 14TH AVENUE,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,"",42.3606883,42.3606883,https://www.openstreetmap.org/?mlat=42.3606883&mlon=-93.0996090&zoom=15,HARDIN COUNTY JAIL,,"",27,true,0,0,true,27,10,21, ,8,7,6,16,13,6,10,8,37,"",https://en.wikipedia.org/wiki/John_Wesley_Hardin,""
NV,United States,Henderson,89015,18 E Basic Road,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-03-21 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/slc-henderson.jpg,36.0319602,36.0319602,https://www.openstreetmap.org/?mlat=36.0319602&mlon=-114.9822716&zoom=15,HENDERSON DETENTION,2025-02-10T13:46:37.000000+0000,"",16,true,4,16,true,29,44,53, ,11,3,9,70,36,29,19,9,93,"",https://en.wikipedia.org/wiki/Henderson%2C_Nevada,https://www.wikidata.org/wiki/Q135895438
FL,"",TAMPA,33619,1201 NORTH ORIENT ROAD,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,(954) 843-5800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement, , , ,"",27.9449854,27.9449854,https://www.openstreetmap.org/?mlat=27.9449854&mlon=-82.4583107&zoom=15,HILLSBOROUGH COUNTY JAIL,,"",1,true,0,0,true,1,3,1, ,0,0,0,4,1,2,1,0,4,"",https://en.wikipedia.org/wiki/Riverview_murders,""
HI,United States,Honolulu,96819,351 ELLIOTT ST,CA,United States,San Francisco,94111,630 Sansome Street Rm 590,"Northern California, Hawaii, Guam, Saipan",SanFrancisco.Outreach@ice.dhs.gov,San Francisco Field Office,SFR,San Francisco - ERO,(415) 365-8800,BOP,A facility operated by the Federal Bureau of Prisons,Federal Bureau of Prisons, , , ,https://www.ice.gov/assets/pages/detention/facilities/honolulu.png,21.3045470,21.3045470,https://www.openstreetmap.org/?mlat=21.3045470&mlon=-157.8556760&zoom=15,HONOLULU FEDERAL DETENTION CENTER,2025-02-10T11:03:47.000000+0000,"",41,true,1,9,true,20,44,36, ,11,5,5,54,22,30,19,2,74,"",https://en.wikipedia.org/wiki/Federal_Detention_Center%2C_Honolulu,""
KY,United States,Madisonville,42431,2250 Lafoon Trail,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,https://www.ice.gov/sites/default/files/2025-04/HopkinsCountyJail.jpg,37.3280037,37.3280037,https://www.openstreetmap.org/?mlat=37.3280037&mlon=-87.4986989&zoom=15,HOPKINS COUNTY JAIL,2025-05-06T04:27:06.000000+0000,"",40,true,0,4,true,51,106,87, ,21,11,11,118,90,20,35,16,161,"",https://en.wikipedia.org/wiki/Caffey_family_murders,""
TX,United States,Houston,77032,15850 Export Plaza Drive,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,Houston Field Office,HOU,Houston - ERO,(281) 774-4816,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2025-01-30 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/houicdf.jpg,29.7589382,29.7589382,https://www.openstreetmap.org/?mlat=29.7589382&mlon=-95.3676974&zoom=15,HOUSTON CONTRACT DETENTION FACILITY,2025-02-10T14:15:28.000000+0000,"",49,true,59,273,true,148,388,360,750,93,46,72,657,570,210,55,32,868,"",https://en.wikipedia.org/wiki/CoreCivic,""
TX,United States,Livingston,77351,3400 FM 350 South,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,Houston Field Office,HOU,Houston - ERO,(281) 774-4816,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-02-13 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/polkctx.jpg,30.7110290,30.7110290,https://www.openstreetmap.org/?mlat=30.7110290&mlon=-94.9329898&zoom=15,IAM SECURE ADULT DET. FACILITY,2025-02-10T13:46:59.000000+0000,"",74,false,0,0,true,273,577,355,350,94,72,112,572,237,365,203,44,850,"","",""
CA,United States,Calexico,92231,1572 GATEWAY,CA,United States,San Diego,92101,880 Front Street #2242,San Diego and Imperial County,SanDiego.Outreach@ice.dhs.gov,San Diego Field Office,SND,San Diego - ERO,(619) 436-0410,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2025-01-16 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/sd-imperial.jpg,32.6668134,32.6668134,https://www.openstreetmap.org/?mlat=32.6668134&mlon=-115.4963754&zoom=15,IMPERIAL REGIONAL DETENTION FACILITY,2025-02-10T13:47:19.000000+0000,"",109,true,3,58,true,94,484,230,640,34,28,33,543,510,45,36,48,639,"",https://en.wikipedia.org/wiki/Moshannon_Valley_Correctional_Center,""
GA,"",OCILLA,31772,132 COTTON DRIVE,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,(404) 893-1290,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,,Pass,"",31.5943567,31.5943567,https://www.openstreetmap.org/?mlat=31.5943567&mlon=-83.2504328&zoom=15,IRWIN COUNTY DETENTION CENTER,,"", ,true,0,1,true,21,46,30, ,5,5,5,53,29,14,14,10,68,"",https://en.wikipedia.org/wiki/Irwin_County_Detention_Center,https://www.wikidata.org/wiki/Q104857458
LA,United States,Jonesboro,71251,327 INDUSTRIAL DRIVE,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,(504) 599-7800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-12-12 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/jacksonParish.png,32.2415380,32.2415380,https://www.openstreetmap.org/?mlat=32.2415380&mlon=-92.7154376&zoom=15,JACKSON PARISH CORRECTIONAL CENTER,2025-09-26T05:26:39.000000+0000,"",50,false,1,0,true,186,997,651,500,68,40,79,997,874,196,81,32,1184,"",https://en.wikipedia.org/wiki/Jonesboro%2C_Louisiana,""
ID,"",RIGBY,83442,219 EAST FREMONT AVENUE,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,(801) 736-1200,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-07-18 00:00:00,Pass,"",43.6751937,43.6751937,https://www.openstreetmap.org/?mlat=43.6751937&mlon=-111.9180020&zoom=15,JEFFERSON COUNTY JAIL,,"",3,true,0,0,true,1,6,2, ,0,0,1,6,2,6,0,0,7,"",https://en.wikipedia.org/wiki/Jefferson_County_Jail,https://www.wikidata.org/wiki/Q6175434
TX,United States,Conroe,77301,500 HILBIG RD,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,Houston Field Office,HOU,Houston - ERO,(281) 774-4816,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-12-19 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/montgtx.jpg,30.3118769,30.3118769,https://www.openstreetmap.org/?mlat=30.3118769&mlon=-95.4560512&zoom=15,JOE CORLEY PROCESSING CTR,2025-05-27T06:02:14.000000+0000,"",36,true,0,0,true,175,753,516, ,59,43,76,750,501,330,57,40,928,"","",""
MN,United States,Willmar,56201,2201 23rd St NE,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-13 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/kandiyohi.jpg,45.1219492,45.1219492,https://www.openstreetmap.org/?mlat=45.1219492&mlon=-95.0435373&zoom=15,KANDIYOHI COUNTY JAIL,2025-03-06T12:28:47.000000+0000,"",106,true,3,6,true,44,55,68, ,21,10,6,71,38,24,34,12,108,"",https://en.wikipedia.org/wiki/Visa_and_deportation_controversies_in_the_second_Trump_administration,""
TX,"",KARNES CITY,78118,810 COMMERCE STREET,TX,United States,San Antonio,78217,1777 NE Loop 410 Floor 15,Central Texas,SanAntonio.Outreach@ice.dhs.gov,San Antonio Field Office,SNA,San Antonio - ERO,(210) 283-4750,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2024-04-12 00:00:00,Pass,"",28.8849772,28.8849772,https://www.openstreetmap.org/?mlat=28.8849772&mlon=-97.9008356&zoom=15,KARNES COUNTY CORRECTIONAL CENTER,,"",2,true,0,0,true,2,0,2, ,0,1,1,0,0,1,1,0,2,"",https://en.wikipedia.org/wiki/Franklin_County_Government_Center,""
TX,United States,Karnes City,78118,409 FM 1144,TX,United States,San Antonio,78217,1777 NE Loop 410 Floor 15,Central Texas,SanAntonio.Outreach@ice.dhs.gov,San Antonio Field Office,SNA,San Antonio - ERO,(210) 283-4750,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2024-03-21 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/karnetx_0.jpg,28.8849772,28.8849772,https://www.openstreetmap.org/?mlat=28.8849772&mlon=-97.9008356&zoom=15,KARNES COUNTY IMMIGRATION PROCESSING CENTER,2025-11-18T07:15:17.000000+0000,"",33,true,41,321,true,37,779,586,928,1,5,72,1101,1089,84,6,0,1178,"",https://en.wikipedia.org/wiki/Immigration_detention,""
OK,United States,Newkirk,74647,1101 West Dry Road,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-06 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/kayCounty_1.jpg,36.8823649,36.8823649,https://www.openstreetmap.org/?mlat=36.8823649&mlon=-97.0536785&zoom=15,KAY CO JUSTICE FACILITY,2025-10-08T05:07:31.000000+0000,"",43,true,0,0,true,59,101,82, ,14,12,12,123,75,28,33,24,160,"",https://en.wikipedia.org/wiki/Sing_Sing,""
KY,United States,Covington,41017,3000 Decker Crane Lane,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,https://www.ice.gov/sites/default/files/2025-10/detFacKentonCo.jpg,39.0831712,39.0831712,https://www.openstreetmap.org/?mlat=39.0831712&mlon=-84.5107548&zoom=15,KENTON COUNTY JAIL,2025-10-08T05:14:42.000000+0000,"",64,false,0,0,true,39,60,50, ,8,11,11,69,48,22,25,5,99,"",https://en.wikipedia.org/wiki/Adam_Jones_%28American_football%29,""
TN,"",KNOXVILLE,37918,5001 MALONEYVILLE RD,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,(504) 599-7800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-09-26 00:00:00,Pass,"",35.9603948,35.9603948,https://www.openstreetmap.org/?mlat=35.9603948&mlon=-83.9210261&zoom=15,KNOX COUNTY DETENTION FACILITY,,"",4,true,1,7,true,4,17,12, ,0,0,1,28,20,3,5,1,29,"",https://en.wikipedia.org/wiki/Richard_L._Bean_Juvenile_Detention_Center,""
FL,United States,Miami,33194,18201 SW 12TH ST,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,(954) 843-5800,SPC,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,Office of Detention Oversight,2025-05-01 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/kromeN_SPC.jpg,25.7741566,25.7741566,https://www.openstreetmap.org/?mlat=25.7741566&mlon=-80.1935973&zoom=15,KROME NORTH SERVICE PROCESSING CENTER,2025-10-03T13:05:30.000000+0000,"",22,false,0,0,true,374,464,407,450,178,77,76,507,175,99,320,245,838,"",https://en.wikipedia.org/wiki/Miami-Dade_Corrections_and_Rehabilitation_Department,""
